observed_on_string,observed_on,time_observed_at,time_zone,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
2011-07-05 07:35:33,2011-07-05,2011-07-05 04:35:33 UTC,Nairobi,"Nakuru, KE",-0.274546947,36.0944698513,548,,,,31451,,obscured,true,gps,gps,Buvol kaferský,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2011-07-05 07:34:09,2011-07-05,2011-07-05 04:34:09 UTC,Nairobi,"Nakuru, KE",-0.3436456637,36.1022053607,208,,,,31451,,obscured,true,gps,gps,Buvol kaferský,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2011-07-05 07:26:59,2011-07-05,2011-07-05 04:26:59 UTC,Nairobi,"Nakuru, KE",-0.2122661763,36.0358653041,208,,,,31451,,obscured,true,gps,gps,Buvol kaferský,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023-02-12 06:46:57,2023-02-12,2023-02-12 03:46:57 UTC,Nairobi,"Nakuru, KE",-0.5509781793,36.1223341774,3768,,,,31451,,obscured,true,gps,gps,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
Sun Feb 12 2023 11:25:05 GMT +0300 (GMT),2023-02-12,2023-02-12 08:25:05 UTC,Nairobi,"Narok, KE",-1.4503224769,35.2410110849,5,,,,31446,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023-01-12 09:41:22+03:00,2023-01-12,2023-01-12 06:41:22 UTC,Nairobi,"Narok, KE",-1.4913487858,35.013086633,31844,,,,31844,,obscured,true,,,Buffle du Cap,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023-02-13 09:31:54,2023-02-13,2023-02-13 06:31:54 UTC,Nairobi,Kenya,-4.3255834164,39.5905497647,,,,,31407,,obscured,true,gps,gps,Búfalo Sur-africano,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2008/09/16 12:41 AM,2008-09-16,2008-09-15 21:41:00 UTC,Nairobi,"Isiolo North, KE-IS, KE",0.4787765442,37.5277305455,3450,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023-02-17 06:54:42+03:00,2023-02-17,2023-02-17 03:54:42 UTC,Nairobi,Kenya,-0.258869389,36.9336974144,207,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2019/09/27 5:55 AM,2019-09-27,2019-09-27 02:55:00 UTC,Nairobi,"Narok, KE",-1.5121462932,35.008369771,8693,,,,31446,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2019/09/27 8:34 AM,2019-09-27,2019-09-27 05:34:00 UTC,Nairobi,"Narok, KE",-1.4459411137,35.1646363341,10527,,,,31446,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/01/31 8:18 PM,2023-01-31,2023-01-31 17:18:00 UTC,Nairobi,Kenya,-0.2049945073,36.8705088087,212,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2018-02-23 16:03:31+02:00,2018-02-23,2018-02-23 14:03:31 UTC,Nairobi,Kenya,-0.9404969919,36.3059609295,123,,,,31449,,obscured,true,,,Buvol kaferský,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/02/20 11:56 AM,2023-02-20,2023-02-20 08:56:00 UTC,Nairobi,"Laikipia, KE",0.0373239933,36.842268112,212,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/02/05 7:48 AM,2023-02-05,2023-02-05 04:48:00 UTC,Nairobi,Kenya,0.0793287603,38.1450592325,8641,,,,31451,,obscured,true,,,Buvol kaferský,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/03/03 9:31 AM,2023-03-03,2023-03-03 06:31:00 UTC,Nairobi,Kenya,-0.658683059,34.3642449709,122,,,,31450,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2011/10/21 8:24 AM,2011-10-21,2011-10-21 05:24:00 UTC,Nairobi,"Nakuru, KE",-0.2381503477,36.1521374519,,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/03/01 6:51 AM,2023-03-01,2023-03-01 03:51:00 UTC,Nairobi,Kenya,-1.3403540395,36.9867310353,8970,,,,31447,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023-03-05 02:35:38-06:00,2023-03-05,2023-03-05 08:35:38 UTC,Nairobi,Kenya,-0.6423330503,36.4856959282,357,,,,31450,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/01/26 10:27 PM,2023-01-26,2023-01-26 19:27:00 UTC,Nairobi,"Kajiado South, KE-KJ, KE",-2.7569246967,37.2533627837,2226,,,,31434,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2011/10/23 11:47 PM,2011-10-23,2011-10-23 20:47:00 UTC,Nairobi,"Narok, KE",-1.5908086888,35.0823847797,,,,,31446,,obscured,true,,,Buvol kaferský,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/02/06 6:38 AM,2023-02-06,2023-02-06 03:38:00 UTC,Nairobi,Kenya,0.1281573372,38.1719106079,36311,,,,36311,,obscured,true,,,Buvol kaferský,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/01/17 4:03 PM,2023-01-17,2023-01-17 13:03:00 UTC,Nairobi,"Laikipia North, KE-LK, KE",0.3802963254,36.9884523052,408,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/02/06 4:56 PM,2023-02-06,2023-02-06 13:56:00 UTC,Nairobi,Kenya,0.060719617,38.1095792347,36311,,,,36311,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2018-02-20 08:01:05+02:00,2018-02-20,2018-02-20 06:01:05 UTC,Nairobi,"Narok, KE",-1.3350501774,34.8055357609,12,,,,31447,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/01/23 5:18 AM,2023-01-23,2023-01-23 02:18:00 UTC,Nairobi,"Narok, KE",-1.3487377247,35.1933471668,617,,,,31447,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/01/24 12:55 AM,2023-01-24,2023-01-23 21:55:00 UTC,Nairobi,"Narok, KE",-1.3977359727,35.1026680434,617,,,,31447,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/02/10 16:12,2023-02-10,2023-02-10 13:12:00 UTC,Nairobi,"Kajiado South, KE-KJ, KE",-2.7735831079,37.3598284329,9878,,,,31434,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/02/10 16:23,2023-02-10,2023-02-10 13:23:00 UTC,Nairobi,"Kajiado South, KE-KJ, KE",-2.6791739227,37.2154178501,10260,,,,31434,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/02/10 16:30,2023-02-10,2023-02-10 13:30:00 UTC,Nairobi,"Kajiado South, KE-KJ, KE",-2.644336527,37.2380463785,11329,,,,31434,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/02/11 17:45,2023-02-11,2023-02-11 14:45:00 UTC,Nairobi,"Kajiado South, KE-KJ, KE",-2.6912593442,37.3665198876,1231,,,,31434,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/02/11 18:38,2023-02-11,2023-02-11 15:38:00 UTC,Nairobi,"Kajiado South, KE-KJ, KE",-2.618465012,37.3455133701,2415,,,,31434,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/02/10 4:34 PM,2023-02-10,2023-02-10 13:34:00 UTC,Nairobi,"Nakuru, KE",-0.5559748194,36.1892643255,1054,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/02/10 5:04 PM,2023-02-10,2023-02-10 14:04:00 UTC,Nairobi,"Nakuru, KE",-0.5277595811,36.1959377973,1054,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/02/10 6:43 PM,2023-02-10,2023-02-10 15:43:00 UTC,Nairobi,"Nakuru, KE",-0.5543691843,36.1289157385,1054,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/03/03 08:05,2023-03-03,2023-03-03 05:05:00 UTC,Nairobi,"Narok, KE",-1.2839270787,35.0250653578,617,,,,31447,,obscured,true,,,Buffle du Cap,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/03/04 6:34 AM,2023-03-04,2023-03-04 03:34:00 UTC,Nairobi,Kenya,-2.8540443412,38.0040967091,299,,,,31431,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/02/11 6:06 PM,2023-02-11,2023-02-11 15:06:00 UTC,Nairobi,"Nakuru, KE",-0.4765188684,36.1464939267,1054,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/02/14 07:35,2023-02-14,2023-02-14 04:35:00 UTC,Nairobi,"Narok, KE",-1.2828464295,35.0351189184,617,,,,31447,,obscured,true,,,Buvol kaferský,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/02/12 7:02 AM,2023-02-12,2023-02-12 04:02:00 UTC,Nairobi,"Nakuru, KE",-0.4630732734,36.127744857,511,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/02/12 7:42 AM,2023-02-12,2023-02-12 04:42:00 UTC,Nairobi,"Nakuru, KE",-0.475141395,36.1045148784,1054,,,,31451,,obscured,true,,,Buvol kaferský,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/03/02 1:39 AM,2023-03-02,2023-03-01 22:39:00 UTC,Nairobi,Kenya,1.0083258298,37.7878434561,62961,,,,62961,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2017/05/11 6:11 PM,2017-05-11,2017-05-11 15:11:00 UTC,Nairobi,"Narok, KE",-1.4086839406,34.8565582138,12000,,,,31446,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/02/16 16:16,2023-02-16,2023-02-16 13:16:00 UTC,Nairobi,"Nakuru, KE",-0.3813338718,36.0188893215,122,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/02/16 16:20,2023-02-16,2023-02-16 13:20:00 UTC,Nairobi,"Nakuru, KE",-0.215276202,36.1306168223,61,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/02/16 16:52,2023-02-16,2023-02-16 13:52:00 UTC,Nairobi,"Nakuru, KE",-0.2081660041,36.0477468104,122,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/02/16 17:06,2023-02-16,2023-02-16 14:06:00 UTC,Nairobi,"Nakuru, KE",-0.2733705,36.1472185492,122,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/02/16 17:06,2023-02-16,2023-02-16 14:06:00 UTC,Nairobi,"Nakuru, KE",-0.2389816665,36.1756483035,122,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/02/17 14:18,2023-02-17,2023-02-17 11:18:00 UTC,Nairobi,"Nakuru, KE",-0.3716635994,36.0570295601,122,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2022-01-05 13:00:49,2022-01-05,2022-01-05 10:00:49 UTC,Nairobi,"Kitui South, KE-KT, KE",-2.3742068325,38.320713326,212,,,,31438,,obscured,true,gps,gps,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2019/11/29 1:30 AM,2019-11-29,2019-11-28 22:30:00 UTC,Nairobi,"Narok, KE",-1.4831030535,35.1575621876,31,,,,31446,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023-03-18 17:42:56,2023-03-18,2023-03-18 14:42:56 UTC,Nairobi,"Voi, KE-TT, KE",-3.2142566847,38.4407247572,192,,,,31425,,obscured,true,gps,gps,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023-03-25 11:32:28,2023-03-25,2023-03-25 08:32:28 UTC,Nairobi,"Nakuru, KE",-0.8484942815,36.3669493889,170,,,,31449,,obscured,true,gps,gps,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023-03-20 17:23:09+03:00,2023-03-20,2023-03-20 14:23:09 UTC,Nairobi,"Taita Taveta, KE",-3.5506560177,38.3336337964,25,,,,31422,obscured,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/02/12 4:39 AM,2023-02-12,2023-02-12 01:39:00 UTC,Nairobi,Kenya,-2.8792172172,38.0436033989,239,,,,31431,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/03/19 8:40 AM,2023-03-19,2023-03-19 05:40:00 UTC,Nairobi,"Tsavo East, Voi, KE-TT, KE",-3.2256820408,38.8905869956,24385,,,,31425,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/03/20 6:13 PM,2023-03-20,2023-03-20 15:13:00 UTC,Nairobi,"Taita Taveta, KE",-3.574164808,38.3961351688,678,,,,31422,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2010/07/21 11:08 PM,2010-07-21,2010-07-21 20:08:00 UTC,Nairobi,"Laikipia, KE",0.0120715946,36.8215952506,442,,,,31451,,obscured,true,,,Búfalo Sur-africano,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/02/24 4:47 PM,2023-02-24,2023-02-24 13:47:00 UTC,Nairobi,"Narok, KE",-1.4893702237,34.9999734638,11369,,,,31446,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/02/25 12:25 PM,2023-02-25,2023-02-25 09:25:00 UTC,Nairobi,"Narok, KE",-1.206354184,34.9948785996,15215,,,,31447,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/02/08 13:10,2023-02-08,2023-02-08 10:10:00 UTC,Nairobi,"Narok, KE",-1.4316499236,34.8397844642,8000,,,,31446,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/02/19 17:26,2023-02-19,2023-02-19 14:26:00 UTC,Nairobi,"Tsavo West, Voi, KE-TT, KE",-2.820967631,38.1833142697,10040,,,,31431,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2022/06/21 7:55 AM,2022-06-21,2022-06-21 04:55:00 UTC,Nairobi,"Meru, KE",0.3358601873,37.5227574153,6263,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023-04-06 10:04:28+03:00,2023-04-06,2023-04-06 07:04:28 UTC,Nairobi,"Narok, KE",-1.3113666538,35.0741968787,5,,,,31447,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023-02-26,2023-02-26,,Nairobi,"Narok, KE",-1.1315734625,35.2820055496,,,,,31448,,obscured,true,,,Syncerus caffer,Syncerus caffer,African Buffalo,Mammalia,42405
2016-07-10 16:52:18-07:00,2016-07-11,2016-07-10 23:52:18 UTC,Nairobi,"Narok West, KE-NR, KE",-1.2308690894,35.4127156073,5797,,,,31447,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/03/31 9:34 AM,2023-03-31,2023-03-31 06:34:00 UTC,Nairobi,Kenya,-1.3678044362,36.9401293473,4067,,,,31447,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2022/06/29 6:34 AM,2022-06-29,2022-06-29 03:34:00 UTC,Nairobi,"Narok, KE",-1.2207514738,35.1878243081,11981,,,,31447,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023-04-12 10:13:08+03:00,2023-04-12,2023-04-12 07:13:08 UTC,Nairobi,"Laikipia, KE",0.1425738423,36.9952308758,3,,,,31451,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
2023/04/05 2:51 AM,2023-04-05,2023-04-04 23:51:00 UTC,Nairobi,"Nakuru, KE",-0.5790312557,36.0833432293,488,,,,31451,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
2023/04/02 11:09 AM,2023-04-02,2023-04-02 08:09:00 UTC,Nairobi,"Narok, KE",-1.4702632707,35.1035277663,6578,,,,31446,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/04/14 5:32 PM,2023-04-14,2023-04-14 14:32:00 UTC,Nairobi,"Kwale, KE",-4.229730505,39.3987141326,261,,,,31407,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/02/26 10:05 AM,2023-02-26,2023-02-26 07:05:00 UTC,Nairobi,"Narok, KE",-1.0914023001,35.0241510313,2498,,,,31448,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/04/21 1:43 PM,2023-04-21,2023-04-21 10:43:00 UTC,Nairobi,"Nakuru, KE",-0.3240877282,36.1392544307,4509,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023-04-23 11:45:50+03:00,2023-04-23,2023-04-23 08:45:50 UTC,Nairobi,"Laikipia, KE",0.3996922141,36.9746382557,6573,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/04/25 12:59 AM,2023-04-25,2023-04-24 21:59:00 UTC,Nairobi,Kenya,-1.2378352365,36.6863761762,,,,,31447,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/04/25 12:58 AM,2023-04-25,2023-04-24 21:58:00 UTC,Nairobi,Kenya,-1.3558147919,36.6732382631,,,,,31447,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2022-08-22 14:20:10+03:00,2022-08-22,2022-08-22 11:20:10 UTC,Nairobi,"Kajiado South, KE-KJ, KE",-2.6236954423,37.3391514308,11324,,,,31434,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
2014/07/14 5:51 PM,2014-07-14,2014-07-14 14:51:00 UTC,Nairobi,"Narok, KE",-1.3929719819,35.1004901896,617,,,,31447,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2013/12/22 10:29 AM,2013-12-22,2013-12-22 07:29:00 UTC,Nairobi,"Narok, KE",-1.34934401,35.0176555049,617,,,,31447,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2013/12/25 11:43 AM,2013-12-25,2013-12-25 08:43:00 UTC,Nairobi,"Narok, KE",-1.2224389711,35.0152742123,617,,,,31447,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2013/12/25 3:49 AM,2013-12-25,2013-12-25 00:49:00 UTC,Nairobi,"Narok, KE",-1.3408144076,35.1730298539,617,,,,31447,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2014/05/24 8:33 AM,2014-05-24,2014-05-24 05:33:00 UTC,Nairobi,"Narok, KE",-1.3191664671,35.0728223319,617,,,,31447,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2016-07-01 10:37:00,2016-07-01,2016-07-01 07:37:00 UTC,Nairobi,Kenya,-0.8625105315,36.2750100469,545,,,,31449,,obscured,true,gps,gps,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/05/06 3:56 PM,2023-05-06,2023-05-06 12:56:00 UTC,Nairobi,"Narok, KE",-1.3680518477,34.9405882141,,,,,31447,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/03/11 7:37 AM,2023-03-11,2023-03-11 04:37:00 UTC,Nairobi,Kenya,-1.3385031531,36.9692598506,212,,,,31447,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2015-03-15 10:58:33,2015-03-15,2015-03-15 07:58:33 UTC,Nairobi,Kenya,-1.2882181742,36.7148664627,,,,,31447,,obscured,true,gps,gps,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2018/11/13,2018-11-13,,Nairobi,Kenya,-0.7422869837,34.2249926541,5141,,,,31450,,obscured,true,,,African Buffalo,Syncerus caffer,African Buffalo,Mammalia,42405
2023/05/05 3:07 PM,2023-05-05,2023-05-05 12:07:00 UTC,Nairobi,Kenya,-1.2739958529,36.898505109,4,,,,31447,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2018/11/16 10:33 PM,2018-11-16,2018-11-16 19:33:00 UTC,Nairobi,"Narok, KE",-1.3806951509,35.1379325057,10349,,,,31447,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/05/11 11:34 AM,2023-05-11,2023-05-11 08:34:00 UTC,Nairobi,"Kajiado, KE",-1.2630011122,36.7827247816,,,,,31447,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/04/12 11:28 AM,2023-04-12,2023-04-12 08:28:00 UTC,Nairobi,"Kajiado, KE",-2.7478861666,37.2174946841,36012,,,,36012,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/04/19 12:04 PM,2023-04-19,2023-04-19 09:04:00 UTC,Nairobi,"Narok, KE",-1.5826124392,35.0552484345,31,,,,31446,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/04/19 12:04 PM,2023-04-19,2023-04-19 09:04:00 UTC,Nairobi,"Narok, KE",-1.4402297794,35.1262433203,31,,,,31446,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2022-07-14 18:06:16+03:00,2022-07-14,2022-07-14 15:06:16 UTC,Nairobi,"Narok, KE",-1.414830536,35.1521883509,3261,,,,31446,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2011/08/06 10:25 AM,2011-08-06,2011-08-06 07:25:00 UTC,Nairobi,"Nakuru, KE",-0.3255721904,36.0192282259,5780,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023-04-05 09:21:43,2023-04-05,2023-04-05 06:21:43 UTC,Nairobi,Kenya,-1.2254230304,36.9352893809,28977,,,,31447,,obscured,true,gps,gps,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2022/04/28 8:38 AM,2022-04-28,2022-04-28 05:38:00 UTC,Nairobi,"Narok, KE",-1.4400608227,35.0986615657,977,,,,31446,,obscured,true,,,Buvol kaferský,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/05/14 10:16 AM,2023-05-14,2023-05-14 07:16:00 UTC,Nairobi,Kenya,-1.3059786332,36.861543922,,,,,31447,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/05/14 3:30 PM,2023-05-14,2023-05-14 12:30:00 UTC,Nairobi,Kenya,-1.2336553829,36.8644665174,,,,,31447,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/04/25 12:36 AM,2023-04-25,2023-04-24 21:36:00 UTC,Nairobi,Kenya,-1.3034947405,36.6695315387,,,,,31447,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023-06-05 16:04:54+03:00,2023-06-05,2023-06-05 13:04:54 UTC,Nairobi,"Narok, KE",-1.7698560285,35.3976104175,3,,,,31444,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2016/12/19 ,2016-12-19,,Nairobi,,0.488280135,38.1214751441,443836,,,,443836,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023-06-09 09:06:02,2023-06-09,2023-06-09 06:06:02 UTC,Nairobi,"Kwale, KE",-4.2414905389,39.3626583919,261,,,,31407,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023-05-18 10:13:58+03:00,2023-05-18,2023-05-18 07:13:58 UTC,Nairobi,Kenya,-1.2488754943,36.9408158887,7,,,,31447,,obscured,true,,,Buvol kaferský,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2021/11/09 4:53 PM,2021-11-09,2021-11-09 13:53:00 UTC,Nairobi,Kenya,-0.3934711144,36.9013214348,244,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/05/20 8:51 AM,2023-05-20,2023-05-20 05:51:00 UTC,Nairobi,"Nakuru, KE",-0.4096751182,36.1485880279,11590,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023-06-21 08:03:54,2023-06-21,2023-06-21 05:03:54 UTC,Nairobi,Kenya,-2.9108258941,38.1527535088,302,,,,31431,,obscured,true,gps,gps,Buvol kaferský,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023-06-22 10:43:11,2023-06-22,2023-06-22 07:43:11 UTC,Nairobi,Kenya,-2.9543390364,38.192804443,3503,,,,31431,,obscured,true,gps,gps,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/05/20 10:44 AM,2023-05-20,2023-05-20 07:44:00 UTC,Nairobi,"Nakuru, KE",-0.259845721,36.0600551193,893,,,,31451,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2017/07/01 00:51,2017-07-01,2017-06-30 21:51:00 UTC,Nairobi,"Narok, KE",-1.3487160363,35.1262899264,8,,,,31447,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
2023/06/02 09:22,2023-06-02,2023-06-02 06:22:00 UTC,Nairobi,Kenya,-0.6343520176,34.2818113925,977,,,,31450,,obscured,true,,,Cape Buffalo,Syncerus caffer caffer,Cape Buffalo,Mammalia,516814
